declaration	owner_module	visibility	selected_owner	closure_role
NumStability.diag_ne_zero_add_of_entrywise_abs_le_mul_abs_of_factor_lt_one	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.diag_ne_zero_of_lower_triangular_det_ne_zero	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.exists_orthogonal_completion_bottom_reversed_columns	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.exists_orthogonal_completion_tall_qr_block	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.exists_transpose_tall_qr_of_mgs	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.exists_transpose_tall_qr_of_mgs_orthonormal	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.exists_unique_isLSEMinimizer_iff_lseStackedFullColumnRank_of_exists	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.exists_unique_isLSEMinimizer_iff_nullIntersectionTrivial_of_exists	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.finAddAssocEquiv	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.finAddCommEquiv	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.finPermMatrix	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.finPermMatrix_orthogonal	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.frobNormRect_bottomRows_le	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.frobNormRect_lseStackedMatrix_le_add	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.frobNormRect_trailingCols_le	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.frobNormRect_zeroLeftCols_append	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.frobNormRect_zeroRightCols_append	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.frobNormRect_zeroTopRows_append	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.frobNormSqRect_bottomRows_le	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.frobNormSqRect_lseStackedMatrix	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.frobNormSqRect_trailingCols_le	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.isLSEMinimizer_empty_constraints_iff	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.isLSEMinimizer_iff_exists_lagrange_normal_equations_of_fullRowRank	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.isLowerTriangular_matTranspose_of_isUpperTriangular	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.linearMapBasisMatrix	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.linearMap_apply_eq_rectMatMulVec_basisMatrix	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.linearMap_vecNorm2_le_complexMatrixOp2_basisMatrix	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.lsQRTallBlock_zero	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.lseConstraintLinearMap	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.lseConstraintResidual	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.lseEliminationBackSubstitution	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.lseEliminationBackSubstitution_eq_of_block_constraint	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.lseEliminationBlockConstraint_eq_qtd_of_left_inverse	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.lseEliminationBlockMatrix	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.lseEliminationBlockMatrix_mulVec	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.lseEliminationObjective_eq_reduced	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.lseEliminationReducedAction	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.lseEliminationReducedObjective	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.lseEliminationReducedRhs	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.lseEliminationResidual_eq_reduced	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.lseStackedFullColumnRank_empty_constraints_iff	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.lseStackedMatrix	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.lseStackedMatrix_add	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.lseStackedMatrix_mulVec	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.lseStackedMatrix_mulVec_eq_zero_iff	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.matMulRectLeft_finPermMatrix	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.problem20_11_unconstrained_firstOrderRHS_eq	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.real_le_div_one_sub_of_le_mul_add	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.rectGram_det_ne_zero_of_transpose_rectMatMulVec_injective	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.rectMatMulVec_bijective_of_lowerTriangular_diag_ne_zero	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.rectMatMulVec_det_ne_zero_of_injective	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.rectMatMulVec_diag_ne_zero_of_lowerTriangular_bijective	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.rectMatMulVec_diag_ne_zero_of_lowerTriangular_injective	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.rectMatMulVec_injective_rectPermuteCols	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.rectMatMul_eq_of_forall_rectMatMulVec_eq	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.theorem20_10_householder_componentUnitRoundoffCoefficient	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.theorem20_10_householder_componentUnitRoundoffCoefficient_nonneg	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.theorem20_10_householder_componentUnitRoundoffCoefficient_pos	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.theorem20_10_householder_component_max_gamma_le_componentUnitRoundoffCoefficient_mul_u_of_small	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.theorem20_10_householder_composed_partA_gammaA	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.theorem20_10_householder_composed_partA_gammaB	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
NumStability.theorem20_10_householder_gammaA	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	public	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	whole-owner component; no cross-destination split
