declaration	owner_module	visibility	selected_owner	closure_role
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_div_posZero_posInf	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_div_zero_zero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_finiteOverInfinityDefault?	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_finite_of_division_guard	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_finite_of_no_value_branch	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_infinityDefault?	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_left_nan	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mulSignedZeroDefault?	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_finite_nonneg_negZero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_finite_nonneg_posZero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_finite_pos_negInf	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_finite_pos_posInf	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_inf_zero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_negInf_finite_pos	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_negInf_negInf	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_negInf_of_finite_neg_posInf	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_negInf_of_posInf_finite_neg	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_negInf_posInf	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_negZero_finite_nonneg	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_negZero_negZero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_negZero_of_finite_neg_posZero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_negZero_of_posZero_finite_neg	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_negZero_posZero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_posInf_finite_pos	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_posInf_negInf	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_posInf_of_finite_neg_negInf	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_posInf_of_negInf_finite_neg	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_posInf_posInf	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_posZero_finite_nonneg	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_posZero_negZero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_posZero_of_finite_neg_negZero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_posZero_of_negZero_finite_neg	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_posZero_posZero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_mul_zero_inf	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_noFlags_toReal?_of_finiteNormalRange	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_of_invalidOperationInput	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_primitiveValueBranchDefault?	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_quietNaNDefault?	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_right_nan	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_sound	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_sub_finite_negInf	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_sub_finite_negZero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_sub_finite_posInf	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_sub_finite_posZero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_sub_negInf_finite	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_sub_negInf_negInf	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_sub_negInf_posInf	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_sub_negZero_finite	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_sub_negZero_posZero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_sub_posInf_finite	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_sub_posInf_negInf	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_sub_posInf_posInf	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_sub_posZero_finite	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult?_sub_posZero_negZero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult_add_posInf_negInf	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult_add_posInf_posInf	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult_div_finite_neg_finite_zero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult_div_finite_neg_negZero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult_div_finite_neg_posZero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult_div_finite_pos_finite_zero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult_div_finite_pos_negZero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult_div_finite_pos_posZero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult_div_finite_zero_finite_zero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult_div_finite_zero_negZero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult_div_finite_zero_posZero	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult_div_posInf_finite_pos	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult_div_posInf_posInf	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult_infinityDefault?	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult_mul_negInf_of_posInf_finite_neg	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult_primitiveValueBranchDefault?	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.ieeeRoundToModeOpValueResult_sub_posInf_negInf	NumStability.Analysis.FloatingPointArithmetic	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_eight_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_eight_three_exact_mul_three_midpoint	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_four_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_four_three_exact_mul_three_midpoint	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_eight_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_eight_three_exact_mul_three_midpoint	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_four_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_four_three_exact_mul_three_midpoint	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_one_five	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_one_five_exact_mul_five_below_neg_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_one_six	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_one_six_exact_mul_six_midpoint	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_one_ten	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_one_ten_exact_mul_ten_below_neg_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_one_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_one_three_exact_mul_three_midpoint	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_sixteen_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_sixteen_three_exact_mul_three_midpoint	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_thirtytwo_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_thirtytwo_three_exact_mul_three_midpoint	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_three_five	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_three_five_exact_mul_five_above_neg_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_three_mul_two_pow_five	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_three_mul_two_pow_five_exact_mul_five_above	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_five	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_five_exact_mul_five_below_neg_two	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_add_two_twelve	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_add_two_twelve_exact_mul_twelve_midpoint	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_add_two_twenty	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_add_two_twenty_exact_mul_twenty_below	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythree	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythree_exact_mul_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythree_below	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_eightmillionthreehundredeightyeightthousandsixhundrednine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_eightmillionthreehundredeightyeightthousandsixhundrednine_exact_mul_eightmillionthreehundredeightyeightthousandsixhundrednine_above	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_eightthousandonehundredninetythree	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
