declaration	owner_module	visibility	selected_owner	closure_role	seed_memberships	membership_witnesses	co_route_component	minimum_depth	signature_edge_span	body_edge_span
NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignPermutedComputedPreconditioned_fl_uniformRowSampleGramDotWithComputedDen_rowGram_twoSidedLoewner_productGrid_ge_one_sub_sum_coeff_add_frob_add_row	NumStability.Algorithms.RandNLA.UniformRowSamplingFP	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":9,""edge_kind"":""body"",""predecessor"":""NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignPermutedComputedPreconditioned_fl_uniformRowSampleGramDotWithComputedDen_rowGram_twoSidedLoewner_cover_ge_one_sub_sum_coeff_add_frob_add_row"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	-	9	0	1
NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignPermutedComputedPreconditioned_fl_uniformRowSampleGramDotWithFlSqrtMulInvSqrtDen_rowGram_twoSidedLoewner_productGrid_ge_one_sub_delta_of_sum_coeff_add_frob_add_row_budget	NumStability.Algorithms.RandNLA.UniformRowSamplingFP	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":11,""edge_kind"":""body"",""predecessor"":""NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignPermutedComputedPreconditioned_fl_uniformRowSampleGramDotWithComputedDen_rowGram_twoSidedLoewner_productGrid_ge_one_sub_delta_of_sum_coeff_add_frob_add_row_budget"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	-	11	0	1
NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignPermutedComputedPreconditioned_fl_uniformRowSampleGramDotWithFlSqrtMulInvSqrtDen_rowGram_twoSidedLoewner_productGrid_ge_one_sub_delta_of_sum_gridNorm_add_nat_add_row_orthonormal_budget	NumStability.Algorithms.RandNLA.UniformRowSamplingFP	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":12,""edge_kind"":""body"",""predecessor"":""NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignPermutedComputedPreconditioned_fl_uniformRowSampleGramDotWithComputedDen_rowGram_twoSidedLoewner_productGrid_ge_one_sub_delta_of_sum_gridNorm_add_nat_add_row_orthonormal_budget"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	-	12	0	1
NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignTreeComputedPreconditioned_factoredInput_fl_uniformRowSampleGramDotWithComputedDen_two_sided_finiteLoewnerLe_ge_one_sub_delta_of_square_inv_budget	NumStability.Algorithms.RandNLA.UniformRowSamplingFP	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":10,""edge_kind"":""body"",""predecessor"":""NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignTreeComputedPreconditioned_factoredInput_fl_uniformRowSampleGramDotWithComputedDen_two_sided_finiteLoewnerLe_ge_one_sub_square_inv_add_delta"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	-	10	0	1
NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignTreeComputedPreconditioned_factoredInput_fl_uniformRowSampleGramDotWithComputedDen_two_sided_finiteLoewnerLe_ge_one_sub_square_inv_add_delta	NumStability.Algorithms.RandNLA.UniformRowSamplingFP	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":9,""edge_kind"":""body"",""predecessor"":""NumStability.countSketchUniformRowTraceProbability_eventProb_uniformRowFactoredInputSampleGram_two_sided_finiteLoewnerLe_ge_one_sub_square_inv_add_delta"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	-	9	0	1
NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignTreeComputedPreconditioned_factoredInput_fl_uniformRowSampleGramDotWithFlSqrtMulInvSqrtDen_two_sided_finiteLoewnerLe_ge_one_sub_delta_of_square_inv_budget	NumStability.Algorithms.RandNLA.UniformRowSamplingFP	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":11,""edge_kind"":""body"",""predecessor"":""NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignTreeComputedPreconditioned_factoredInput_fl_uniformRowSampleGramDotWithComputedDen_two_sided_finiteLoewnerLe_ge_one_sub_delta_of_square_inv_budget"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	-	11	0	1
NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignTreeComputedPreconditioned_factoredInput_fl_uniformRowSampleGramDotWithFlSqrtMulInvSqrtDen_two_sided_finiteLoewnerLe_ge_one_sub_square_inv_add_delta	NumStability.Algorithms.RandNLA.UniformRowSamplingFP	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":10,""edge_kind"":""body"",""predecessor"":""NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignTreeComputedPreconditioned_factoredInput_fl_uniformRowSampleGramDotWithComputedDen_two_sided_finiteLoewnerLe_ge_one_sub_square_inv_add_delta"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	-	10	0	1
NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignTreeComputedPreconditioned_fl_uniformRowSampleGramDotWithComputedDen_rowGram_twoSidedLoewner_cover_ge_one_sub_sum_coeff_add_frob_add_row	NumStability.Algorithms.RandNLA.UniformRowSamplingFP	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":8,""edge_kind"":""body"",""predecessor"":""NumStability.uniformRowTraceProbability_eventProb_uniformRowSampleGram_frob_error_le_ge_one_sub_frobNorm"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	-	8	0	2
NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignTreeComputedPreconditioned_fl_uniformRowSampleGramDotWithComputedDen_rowGram_twoSidedLoewner_productGrid_ge_one_sub_delta_of_sum_coeff_add_frob_add_row_budget	NumStability.Algorithms.RandNLA.UniformRowSamplingFP	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":10,""edge_kind"":""body"",""predecessor"":""NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignTreeComputedPreconditioned_fl_uniformRowSampleGramDotWithComputedDen_rowGram_twoSidedLoewner_productGrid_ge_one_sub_sum_coeff_add_frob_add_row"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	-	10	0	1
NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignTreeComputedPreconditioned_fl_uniformRowSampleGramDotWithComputedDen_rowGram_twoSidedLoewner_productGrid_ge_one_sub_delta_of_sum_gridNorm_add_nat_add_row_orthonormal_budget	NumStability.Algorithms.RandNLA.UniformRowSamplingFP	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":11,""edge_kind"":""body"",""predecessor"":""NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignTreeComputedPreconditioned_fl_uniformRowSampleGramDotWithComputedDen_rowGram_twoSidedLoewner_productGrid_ge_one_sub_delta_of_sum_coeff_add_frob_add_row_budget"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	-	11	0	1
NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignTreeComputedPreconditioned_fl_uniformRowSampleGramDotWithComputedDen_rowGram_twoSidedLoewner_productGrid_ge_one_sub_sum_coeff_add_frob_add_row	NumStability.Algorithms.RandNLA.UniformRowSamplingFP	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":9,""edge_kind"":""body"",""predecessor"":""NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignTreeComputedPreconditioned_fl_uniformRowSampleGramDotWithComputedDen_rowGram_twoSidedLoewner_cover_ge_one_sub_sum_coeff_add_frob_add_row"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	-	9	0	1
NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignTreeComputedPreconditioned_fl_uniformRowSampleGramDotWithFlSqrtMulInvSqrtDen_rowGram_twoSidedLoewner_productGrid_ge_one_sub_delta_of_sum_coeff_add_frob_add_row_budget	NumStability.Algorithms.RandNLA.UniformRowSamplingFP	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":11,""edge_kind"":""body"",""predecessor"":""NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignTreeComputedPreconditioned_fl_uniformRowSampleGramDotWithComputedDen_rowGram_twoSidedLoewner_productGrid_ge_one_sub_delta_of_sum_coeff_add_frob_add_row_budget"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	-	11	0	1
NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignTreeComputedPreconditioned_fl_uniformRowSampleGramDotWithFlSqrtMulInvSqrtDen_rowGram_twoSidedLoewner_productGrid_ge_one_sub_delta_of_sum_gridNorm_add_nat_add_row_orthonormal_budget	NumStability.Algorithms.RandNLA.UniformRowSamplingFP	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":12,""edge_kind"":""body"",""predecessor"":""NumStability.countSketchUniformRowTraceProbability_eventProb_sparseStoredSignTreeComputedPreconditioned_fl_uniformRowSampleGramDotWithComputedDen_rowGram_twoSidedLoewner_productGrid_ge_one_sub_delta_of_sum_gridNorm_add_nat_add_row_orthonormal_budget"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	-	12	0	1
NumStability.countSketchUniformRowTraceProbability_eventProb_uniformRowFactoredInputSampleGram_two_sided_finiteLoewnerLe_ge_one_sub_square_inv_add_delta	NumStability.Algorithms.RandNLA.UniformRowSamplingFP	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":8,""edge_kind"":""body"",""predecessor"":""NumStability.countSketchUniformRowTraceProbability_eventProb_uniformRowSampleGram_two_sided_finiteLoewnerLe_ge_one_sub_square_inv_add_delta"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	-	8	0	1
NumStability.countSketchUniformRowTraceProbability_eventProb_uniformRowSampleGram_rowGram_frob_error_le_ge_one_sub	NumStability.Algorithms.RandNLA.UniformRowSamplingFP	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":8,""edge_kind"":""body"",""predecessor"":""NumStability.uniformRowTraceProbability_eventProb_uniformRowSampleGram_frob_error_le_ge_one_sub_frobNorm"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	-	8	0	2
NumStability.countSketchUniformRowTraceProbability_eventProb_uniformRowSampleGram_two_sided_finiteLoewnerLe_ge_one_sub_square_inv_add_delta	NumStability.Algorithms.RandNLA.UniformRowSamplingComposition	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":7,""edge_kind"":""body"",""predecessor"":""NumStability.countSketchHashProbability_eventProb_injective_ge_one_sub_square_inv"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	-	7	0	1
NumStability.leverageTraceProbability_eventProb_fl_lsObjective_le_one_add_eta_of_augmentedSpan	NumStability.Algorithms.RandNLA.LeastSquaresSketch	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":12,""edge_kind"":""body"",""predecessor"":""NumStability.leverageTraceProbability_eventProb_fl_lsObjective_le_one_add_eta_of_coordinate_quadratic_error"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	-	12	0	1
NumStability.leverageTraceProbability_eventProb_fl_lsObjective_le_one_add_eta_of_coordinate_quadratic_error	NumStability.Algorithms.RandNLA.LeastSquaresSketch	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":11,""edge_kind"":""body"",""predecessor"":""NumStability.leverageTraceProbability_eventProb_fl_rowSampleGramDot_opNorm2_error_le_epsilon_add_budget"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	-	11	0	1
NumStability.leverageTraceProbability_eventProb_fl_lsObjective_le_one_add_eta_of_idBasis	NumStability.Algorithms.RandNLA.LeastSquaresSketch	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":12,""edge_kind"":""body"",""predecessor"":""NumStability.leverageTraceProbability_eventProb_fl_lsObjective_le_one_add_eta_of_coordinate_quadratic_error"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	-	12	0	1
NumStability.leverageTraceProbability_eventProb_fl_rowSampleGramDot_opNorm2_error_le_epsilon_add_budget	NumStability.Algorithms.RandNLA.RowSamplingLeverage	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":10,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbability_eventProb_fl_rowSampleGramDot_frob_error_le_epsilon_add_explicit_budget"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	-	10	0	1
NumStability.leverageTraceProbability_eventProb_lsObjective_le_one_add_eta_of_coordinate_quadratic_error	NumStability.Algorithms.RandNLA.LeastSquaresSketch	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":9,""edge_kind"":""body"",""predecessor"":""NumStability.leverageTraceProbability_eventProb_rowSampleGram_opNorm2_error_le_epsilon"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	-	9	0	1
NumStability.leverageTraceProbability_eventProb_rowSampleGram_opNorm2_error_le_epsilon	NumStability.Algorithms.RandNLA.RowSamplingLeverage	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":8,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbability_eventProb_rowSampleGram_frob_error_le_epsilon"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	-	8	0	1
NumStability.leverageTraceProbability_eventProb_rowSampleLSObjective_le_one_add_eta_of_augmentedSpan	NumStability.Algorithms.RandNLA.LeastSquaresSketch	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":12,""edge_kind"":""body"",""predecessor"":""NumStability.leverageTraceProbability_eventProb_rowSampleLSObjective_le_one_add_eta_of_residualsInColumnSpace"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	-	12	0	1
NumStability.leverageTraceProbability_eventProb_rowSampleLSObjective_le_one_add_eta_of_idBasis	NumStability.Algorithms.RandNLA.LeastSquaresSketch	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":12,""edge_kind"":""body"",""predecessor"":""NumStability.leverageTraceProbability_eventProb_rowSampleLSObjective_le_one_add_eta_of_residualsInColumnSpace"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	-	12	0	1
NumStability.leverageTraceProbability_eventProb_rowSampleLSObjective_le_one_add_eta_of_residual_coordinates	NumStability.Algorithms.RandNLA.LeastSquaresSketch	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":10,""edge_kind"":""body"",""predecessor"":""NumStability.leverageTraceProbability_eventProb_lsObjective_le_one_add_eta_of_coordinate_quadratic_error"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	-	10	0	1
NumStability.leverageTraceProbability_eventProb_rowSampleLSObjective_le_one_add_eta_of_residualsInColumnSpace	NumStability.Algorithms.RandNLA.LeastSquaresSketch	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":11,""edge_kind"":""body"",""predecessor"":""NumStability.leverageTraceProbability_eventProb_rowSampleLSObjective_le_one_add_eta_of_residual_coordinates"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	-	11	0	1
NumStability.rowSqNormTraceProbMass_marginal_two_ne	NumStability.Algorithms.RandNLA.RowSamplingGram	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":1,""edge_kind"":""body"",""predecessor"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	1	0	1
NumStability.rowSqNormTraceProbability_eventProb_computedGram_frob_error_le_epsilon_add_tau	NumStability.Algorithms.RandNLA.RowSamplingGram	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":8,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbability_eventProb_rowSampleGram_frob_error_le_epsilon"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	8	0	1
NumStability.rowSqNormTraceProbability_eventProb_fl_rowSampleGramDotWithComputedDen_frob_error_le_epsilon_add_explicit_budget	NumStability.Algorithms.RandNLA.RowSamplingGram	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":9,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbability_eventProb_computedGram_frob_error_le_epsilon_add_tau"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	9	0	1
NumStability.rowSqNormTraceProbability_eventProb_fl_rowSampleGramDot_frob_error_le_epsilon_add_explicit_budget	NumStability.Algorithms.RandNLA.RowSamplingGram	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":9,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbability_eventProb_computedGram_frob_error_le_epsilon_add_tau"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	9	0	1
NumStability.rowSqNormTraceProbability_eventProb_fl_rowSampleGramWithComputedDen_frob_error_le_epsilon_add_explicit_budget	NumStability.Algorithms.RandNLA.RowSamplingGram	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":9,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbability_eventProb_computedGram_frob_error_le_epsilon_add_tau"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	9	0	1
NumStability.rowSqNormTraceProbability_eventProb_fl_rowSampleGram_frob_error_le_epsilon_add_explicit_budget	NumStability.Algorithms.RandNLA.RowSamplingGram	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":10,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbability_eventProb_fl_rowSampleGram_frob_error_le_epsilon_add_tau"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	10	0	1
NumStability.rowSqNormTraceProbability_eventProb_fl_rowSampleGram_frob_error_le_epsilon_add_scaling_budget	NumStability.Algorithms.RandNLA.RowSamplingGram	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":11,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbability_eventProb_fl_rowSampleGram_frob_error_le_epsilon_add_explicit_budget"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	11	0	1
NumStability.rowSqNormTraceProbability_eventProb_fl_rowSampleGram_frob_error_le_epsilon_add_tau	NumStability.Algorithms.RandNLA.RowSamplingGram	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":9,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbability_eventProb_rowSketchGram_frob_error_le_epsilon_add_tau"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	9	0	1
NumStability.rowSqNormTraceProbability_eventProb_fl_rowSampleGram_frob_error_le_epsilon_add_tau_dot_zero	NumStability.Algorithms.RandNLA.RowSamplingGram	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":12,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbability_eventProb_fl_rowSampleGram_frob_error_le_epsilon_add_scaling_budget"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	12	0	1
NumStability.rowSqNormTraceProbability_eventProb_fl_rowSampleGram_frob_error_le_epsilon_add_tau_of_entrywise_budget	NumStability.Algorithms.RandNLA.RowSamplingGram	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":11,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbability_eventProb_fl_rowSampleGram_frob_error_le_epsilon_add_tau_of_forall"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	11	0	1
NumStability.rowSqNormTraceProbability_eventProb_fl_rowSampleGram_frob_error_le_epsilon_add_tau_of_forall	NumStability.Algorithms.RandNLA.RowSamplingGram	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":10,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbability_eventProb_fl_rowSampleGram_frob_error_le_epsilon_add_tau"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	10	0	1
